process_id,parent_id,start_time,end_time,executable_path,user,command_line
5285,6489,2025-03-01 09:04:14,2025-03-01 10:31:10,C:/Program Files/calc.exe,admin,"""C:/Program Files/calc.exe"""
8625,2210,2025-03-01 09:46:50,2025-03-01 10:08:36,C:/Windows/SysWOW64/powershell.exe,johndoe,"""C:/Windows/SysWOW64/powershell.exe"""
2923,4972,2025-03-01 09:41:57,2025-03-01 09:30:09,C:/Program Files/cmd.exe,user1,"""C:/Program Files/cmd.exe"""
3188,7256,2025-03-01 09:51:02,2025-03-01 10:22:42,C:/Windows/SysWOW64/winword.exe,johndoe,"""C:/Windows/SysWOW64/winword.exe"""
7813,5914,2025-03-01 09:54:44,2025-03-01 10:30:40,C:/Program Files (x86)/excel.exe,user1,"""C:/Program Files (x86)/excel.exe"""
5054,1838,2025-03-01 09:30:29,2025-03-01 10:12:06,C:/Windows/System32/excel.exe,johndoe,"""C:/Windows/System32/excel.exe"""
2279,3653,2025-03-01 09:56:34,2025-03-01 10:14:46,C:/Windows/System32/notepad.exe,user1,"""C:/Windows/System32/notepad.exe"""
9792,5681,2025-03-01 09:58:19,2025-03-01 10:11:02,"C:/Windows/SysWOW64/cmd.exe,unexpected",janedoe,"""C:/Windows/SysWOW64/cmd.exe,unexpected"""
2904,9792,2025-03-01 09:33:22,2025-03-01 09:12:24,C:/Windows/SysWOW64/msedge.exe,janedoe,"""C:/Windows/SysWOW64/msedge.exe"""
1911,6482,2025-03-01 09:28:21,2025-03-01 10:02:22,C:/Windows/SysWOW64/excel.exe,admin,"""C:/Windows/SysWOW64/excel.exe"""
8575,3188,2025-03-01 09:27:01,2025-03-01 09:34:44,C:/Program Files/notepad.exe,admin,"""C:/Program Files/notepad.exe"""
4570,3353,2025-03-01 09:28:55,2025-03-01 09:47:02,C:/Windows/System32/notepad.exe,admin,"""C:/Windows/System32/notepad.exe"""
9866,2604,2025-03-01 09:02:09,2025-03-01 09:39:11,C:/Windows/System32/winword.exe,janedoe,"""C:/Windows/System32/winword.exe"""
3948,8784,2025-03-01 09:26:06,2025-03-01 10:01:14,C:/Program Files (x86)/cmd.exe,janedoe,"""C:/Program Files (x86)/cmd.exe"""
7154,2200,2025-03-01 09:44:36,2025-03-01 10:57:27,C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe"""
2943,3683,2025-03-01 09:36:06,2025-03-01 09:17:23,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe"""
1056,2040,2025-03-01 09:45:58,2025-03-01 10:38:10,C:/Program Files/winword.exe,janedoe,"""C:/Program Files/winword.exe"""
9715,7132,2025-03-01 09:31:26,2025-03-01 09:47:15,C:/Windows/SysWOW64/calc.exe,user1,"""C:/Windows/SysWOW64/calc.exe"""
5516,3506,2025-03-01 09:55:15,2025-03-01 10:30:08,C:/Windows/System32/notepad.exe,janedoe,"""C:/Windows/System32/notepad.exe"""
1256,3441,2025-03-01 09:06:53,2025-03-01 10:21:05,C:/Windows/SysWOW64/chrome.exe,admin,"""C:/Windows/SysWOW64/chrome.exe"""
8314,2204,2025-03-01 09:50:33,2025-03-01 09:06:02,C:/Windows/System32/calc.exe,janedoe,"""C:/Windows/System32/calc.exe"""
8191,4929,2025-03-01 09:51:29,2025-03-01 10:57:55,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/calc.exe"""
3295,5772,2025-03-01 09:55:41,2025-03-01 10:39:52,C:/Program Files/calc.exe,johndoe,"""C:/Program Files/calc.exe"""
6253,5720,2025-03-01 09:45:04,2025-03-01 10:11:10,C:/Program Files/explorer.exe,user1,"""C:/Program Files/explorer.exe"""
7775,5806,2025-03-01 09:38:00,2025-03-01 10:20:46,C:/Program Files/notepad.exe,user1,"""C:/Program Files/notepad.exe"""
7999,7523,2025-03-01 09:23:30,2025-03-01 10:27:50,C:/Program Files (x86)/notepad.exe,janedoe,"""C:/Program Files (x86)/notepad.exe"""
9592,6061,2025-03-01 09:10:11,2025-03-01 09:40:56,C:/Program Files (x86)/powershell.exe,janedoe,"""C:/Program Files (x86)/powershell.exe"""
4012,8371,2025-03-01 09:57:58,2025-03-01 09:30:46,C:/Program Files (x86)/calc.exe,johndoe,"""C:/Program Files (x86)/calc.exe"""
3365,4509,2025-03-01 09:28:10,2025-03-01 09:56:52,C:/Windows/System32/excel.exe,user1,"""C:/Windows/System32/excel.exe"""
7363,7363,2025-03-01 09:22:32,2025-03-01 10:28:17,C:/Program Files/calc.exe,admin,"""C:/Program Files/calc.exe"""
8369,2323,2025-03-01 09:49:27,2025-03-01 10:53:14,C:/Windows/System32/excel.exe,user1,"""C:/Windows/System32/excel.exe"""
1844,6091,2025-03-01 09:41:09,2025-03-01 09:05:23,C:/Program Files (x86)/msedge.exe,admin,"""C:/Program Files (x86)/msedge.exe"""
4082,4110,2025-03-01 09:32:43,2025-03-01 09:28:31,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/calc.exe"""
5967,4483,2025-03-01 09:50:37,2025-03-01 09:16:01,C:/Windows/SysWOW64/calc.exe,janedoe,"""C:/Windows/SysWOW64/calc.exe"""
4974,2943,2025-03-01 09:27:04,2025-03-01 09:32:40,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/calc.exe"""
5637,7132,2025-03-01 09:44:17,2025-03-01 09:49:03,C:/Program Files (x86)/excel.exe,johndoe,"""C:/Program Files (x86)/excel.exe"""
5285,3854,2025-03-01 09:31:48,2025-03-01 09:13:27,C:/Users/JohnDoe/AppData/Local/Programs/winword.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/winword.exe"""
6246,4986,2025-03-01 09:28:15,2025-03-01 09:06:14,C:/Program Files/cmd.exe,user1,"""C:/Program Files/cmd.exe"""
3390,5040,2025-03-01 09:39:52,2025-03-01 10:19:04,C:/Program Files/excel.exe,janedoe,"""C:/Program Files/excel.exe"""
5836,2052,2025-03-01 09:15:42,2025-03-01 09:51:51,C:/Windows/SysWOW64/cmd.exe,user1,"""C:/Windows/SysWOW64/cmd.exe"""
9180,5914,2025-03-01 09:52:06,2025-03-01 10:52:10,C:/Program Files/svchost.exe,janedoe,"""C:/Program Files/svchost.exe"""
9037,6072,2025-03-01 09:11:33,2025-03-01 09:19:06,C:/Windows/SysWOW64/cmd.exe,janedoe,"""C:/Windows/SysWOW64/cmd.exe"""
4015,2858,2025-03-01 09:02:18,2025-03-01 10:54:33,C:/Windows/System32/excel.exe,admin,"""C:/Windows/System32/excel.exe"""
1794,3664,2025-03-01 09:57:31,2025-03-01 10:26:06,C:/Program Files (x86)/explorer.exe,user1,"""C:/Program Files (x86)/explorer.exe"""
2113,8191,2025-03-01 09:14:55,2025-03-01 10:09:02,C:/Windows/SysWOW64/notepad.exe,janedoe,"""C:/Windows/SysWOW64/notepad.exe"""
7114,2604,2025-03-01 09:32:59,2025-03-01 10:30:00,C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe"""
1257,3664,2025-03-01 09:28:04,2025-03-01 09:01:37,C:/Users/JohnDoe/AppData/Local/Programs/excel.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/excel.exe"""
9673,3365,2025-03-01 09:19:34,2025-03-01 09:02:20,C:/Program Files/excel.exe,janedoe,"""C:/Program Files/excel.exe"""
3937,7267,2025-03-01 09:10:09,2025-03-01 09:32:54,C:/Windows/System32/excel.exe,user1,"""C:/Windows/System32/excel.exe"""
9625,5557,2025-03-01 09:54:16,2025-03-01 09:54:11,C:/Program Files/svchost.exe,admin,"""C:/Program Files/svchost.exe"""
7112,5475,2025-03-01 09:16:36,2025-03-01 10:35:11,C:/Program Files (x86)/msedge.exe,user1,"""C:/Program Files (x86)/msedge.exe"""
5914,1911,2025-03-01 09:06:22,2025-03-01 09:55:20,C:/Windows/System32/notepad.exe,janedoe,"""C:/Windows/System32/notepad.exe"""
7179,4292,2025-03-01 09:43:28,2025-03-01 09:01:17,C:/Program Files (x86)/notepad.exe,user1,"""C:/Program Files (x86)/notepad.exe"""
2354,4906,2025-03-01 09:38:37,2025-03-01 10:57:08,C:/Program Files (x86)/cmd.exe,admin,"""C:/Program Files (x86)/cmd.exe"""
9653,5061,2025-03-01 09:59:15,2025-03-01 10:34:31,C:/Windows/SysWOW64/calc.exe,janedoe,"""C:/Windows/SysWOW64/calc.exe"""
5441,6413,2025-03-01 09:37:04,2025-03-01 10:16:56,C:/Windows/System32/svchost.exe,admin,"""C:/Windows/System32/svchost.exe"""
3938,9138,2025-03-01 09:40:04,2025-03-01 09:19:41,C:/Windows/System32/calc.exe,janedoe,"""C:/Windows/System32/calc.exe"""
2260,5806,2025-03-01 09:16:24,2025-03-01 10:17:22,C:/Windows/SysWOW64/msedge.exe,janedoe,"""C:/Windows/SysWOW64/msedge.exe"""
9856,7038,2025-03-01 09:53:57,2025-03-01 10:34:06,C:/Program Files (x86)/explorer.exe,admin,"""C:/Program Files (x86)/explorer.exe"""
9204,9180,2025-03-01 09:06:40,2025-03-01 09:59:40,C:/Program Files/notepad.exe,user1,"""C:/Program Files/notepad.exe"""
2245,9850,2025-03-01 09:40:39,2025-03-01 09:54:09,C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe"""
1485,3399,2025-03-01 09:33:29,2025-03-01 09:31:08,C:/Program Files/winword.exe,johndoe,"""C:/Program Files/winword.exe"""
7150,2234,2025-03-01 09:45:06,2025-03-01 09:51:53,C:/Windows/SysWOW64/msedge.exe,admin,"""C:/Windows/SysWOW64/msedge.exe"""
5839,8172,2025-03-01 09:18:17,2025-03-01 09:21:03,C:/Windows/System32/chrome.exe,janedoe,"""C:/Windows/System32/chrome.exe"""
3527,6246,2025-03-01 09:24:37,2025-03-01 09:14:32,C:/Program Files (x86)/cmd.exe,admin,"""C:/Program Files (x86)/cmd.exe"""
1085,2210,2025-03-01 09:51:58,2025-03-01 09:36:49,C:/Program Files (x86)/cmd.exe,admin,"""C:/Program Files (x86)/cmd.exe"""
3170,5333,2025-03-01 09:30:38,2025-03-01 10:16:02,C:/Windows/SysWOW64/powershell.exe,janedoe,"""C:/Windows/SysWOW64/powershell.exe"""
2692,2827,2025-03-01 09:37:50,2025-03-01 09:12:42,C:/Windows/System32/cmd.exe,johndoe,"""C:/Windows/System32/cmd.exe"""
7311,6168,2025-03-01 09:26:28,2025-03-01 10:46:22,C:/Program Files/powershell.exe,admin,"""C:/Program Files/powershell.exe"""
4977,2330,2025-03-01 09:46:47,2025-03-01 09:51:58,C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe"""
3274,6091,2025-03-01 09:33:39,2025-03-01 09:19:55,C:/Program Files/svchost.exe,admin,"""C:/Program Files/svchost.exe"""
3739,6295,2025-03-01 09:20:27,2025-03-01 10:06:06,C:/Program Files/powershell.exe,admin,"""C:/Program Files/powershell.exe"""
6916,5415,2025-03-01 09:40:32,2025-03-01 10:24:11,C:/Windows/SysWOW64/winword.exe,user1,"""C:/Windows/SysWOW64/winword.exe"""
8501,7267,2025-03-01 09:00:27,2025-03-01 09:54:01,C:/Windows/SysWOW64/svchost.exe,johndoe,"""C:/Windows/SysWOW64/svchost.exe"""
7224,3274,2025-03-01 09:22:51,2025-03-01 09:58:47,C:/Program Files/winword.exe,user1,"""C:/Program Files/winword.exe"""
5922,2476,2025-03-01 09:32:42,2025-03-01 09:42:53,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/calc.exe"""
7524,6061,2025-03-01 09:39:18,2025-03-01 10:46:45,C:/Program Files/winword.exe,user1,"""C:/Program Files/winword.exe"""
6339,4522,2025-03-01 09:24:55,2025-03-01 09:15:32,C:/Program Files/powershell.exe,user1,"""C:/Program Files/powershell.exe"""
9939,7498,2025-03-01 09:49:38,2025-03-01 10:03:01,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe"""
8183,2692,2025-03-01 09:55:54,2025-03-01 10:55:45,C:/Program Files/chrome.exe,janedoe,"""C:/Program Files/chrome.exe"""
9180,2746,2025-03-01 09:17:14,2025-03-01 10:29:55,C:/Program Files/calc.exe,user1,"""C:/Program Files/calc.exe"""
7932,5839,2025-03-01 09:30:39,2025-03-01 10:21:38,C:/Program Files (x86)/chrome.exe,janedoe,"""C:/Program Files (x86)/chrome.exe"""
7566,1510,2025-03-01 09:37:06,2025-03-01 09:05:01,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe"""
9796,3194,2025-03-01 09:52:29,2025-03-01 09:33:53,C:/Windows/System32/chrome.exe,johndoe,"""C:/Windows/System32/chrome.exe"""
3725,2465,2025-03-01 09:38:26,2025-03-01 10:28:04,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe"""
6432,3170,2025-03-01 09:00:43,2025-03-01 09:13:27,C:/Program Files (x86)/chrome.exe,johndoe,"""C:/Program Files (x86)/chrome.exe"""
4637,6447,2025-03-01 09:39:37,2025-03-01 10:33:53,C:/Users/JohnDoe/AppData/Local/Programs/excel.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/excel.exe"""
8303,8433,2025-03-01 09:52:43,2025-03-01 10:32:46,C:/Program Files (x86)/winword.exe,user1,"""C:/Program Files (x86)/winword.exe"""
6651,1188,2025-03-01 09:20:10,2025-03-01 09:56:47,C:/Program Files (x86)/chrome.exe,admin,"""C:/Program Files (x86)/chrome.exe"""
2901,3725,2025-03-01 09:21:17,2025-03-01 09:46:50,C:/Windows/SysWOW64/cmd.exe,janedoe,"""C:/Windows/SysWOW64/cmd.exe"""
4389,6438,2025-03-01 09:32:30,2025-03-01 09:13:19,C:/Program Files (x86)/cmd.exe,janedoe,"""C:/Program Files (x86)/cmd.exe"""
8412,6061,2025-03-01 09:03:03,2025-03-01 10:50:37,"C:/Windows/System32/svchost.exe,unexpected",admin,"""C:/Windows/System32/svchost.exe,unexpected"""
1370,9017,2025-03-01 09:50:33,2025-03-01 09:33:18,C:/Windows/System32/explorer.exe,user1,"""C:/Windows/System32/explorer.exe"""
3623,7038,2025-03-01 09:31:32,2025-03-01 09:31:39,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe"""
4022,1207,2025-03-01 09:01:59,2025-03-01 10:40:40,C:/Program Files (x86)/powershell.exe,user1,"""C:/Program Files (x86)/powershell.exe"""
8365,8710,2025-03-01 09:00:18,2025-03-01 10:36:13,C:/Program Files (x86)/powershell.exe,user1,"""C:/Program Files (x86)/powershell.exe"""
4371,5634,2025-03-01 09:06:56,2025-03-01 10:49:09,C:/Windows/System32/msedge.exe,user1,"""C:/Windows/System32/msedge.exe"""
6993,5210,2025-03-01 09:07:46,2025-03-01 09:35:49,C:/Windows/SysWOW64/winword.exe,janedoe,"""C:/Windows/SysWOW64/winword.exe"""
9646,4972,2025-03-01 09:26:31,2025-03-01 10:23:27,C:/Program Files/msedge.exe,janedoe,"""C:/Program Files/msedge.exe"""
2871,3001,2025-03-01 09:42:08,2025-03-01 09:23:33,C:/Program Files/winword.exe,johndoe,"""C:/Program Files/winword.exe"""
2388,3188,2025-03-01 09:08:02,2025-03-01 09:32:34,C:/Windows/SysWOW64/cmd.exe,johndoe,"""C:/Windows/SysWOW64/cmd.exe"""
2916,2669,2025-03-01 09:34:52,2025-03-01 09:53:02,C:/Program Files/explorer.exe,janedoe,"""C:/Program Files/explorer.exe"""
3258,5012,2025-03-01 09:12:40,2025-03-01 10:06:26,C:/Program Files (x86)/powershell.exe,user1,"""C:/Program Files (x86)/powershell.exe"""
3733,4678,2025-03-01 09:12:46,2025-03-01 09:42:57,C:/Program Files/explorer.exe,janedoe,"""C:/Program Files/explorer.exe"""
1878,3258,2025-03-01 09:33:04,2025-03-01 09:18:38,C:/Program Files/notepad.exe,user1,"""C:/Program Files/notepad.exe"""
7290,9238,2025-03-01 09:27:55,2025-03-01 10:33:29,C:/Users/JohnDoe/AppData/Local/Programs/winword.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/winword.exe"""
7809,3295,2025-03-01 09:11:25,2025-03-01 09:11:17,C:/Program Files (x86)/winword.exe,admin,"""C:/Program Files (x86)/winword.exe"""
4613,7512,2025-03-01 09:15:20,2025-03-01 10:13:24,C:/Windows/System32/svchost.exe,johndoe,"""C:/Windows/System32/svchost.exe"""
3755,9856,2025-03-01 09:50:41,2025-03-01 10:45:28,C:/Program Files (x86)/msedge.exe,janedoe,"""C:/Program Files (x86)/msedge.exe"""
9369,9346,2025-03-01 09:18:17,2025-03-01 10:45:49,C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe"""
9880,9180,2025-03-01 09:37:17,2025-03-01 09:29:50,C:/Windows/System32/winword.exe,janedoe,"""C:/Windows/System32/winword.exe"""
2677,5637,2025-03-01 09:59:43,2025-03-01 09:04:24,C:/Windows/SysWOW64/svchost.exe,janedoe,"""C:/Windows/SysWOW64/svchost.exe"""
5305,3001,2025-03-01 09:59:04,2025-03-01 09:16:01,C:/Windows/System32/winword.exe,user1,"""C:/Windows/System32/winword.exe"""
4438,7224,2025-03-01 09:58:46,2025-03-01 10:37:02,C:/Users/JohnDoe/AppData/Local/Programs/cmd.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/cmd.exe"""
3719,3421,2025-03-01 09:55:32,2025-03-01 09:28:15,C:/Windows/SysWOW64/calc.exe,admin,"""C:/Windows/SysWOW64/calc.exe"""
6747,1939,2025-03-01 09:36:46,2025-03-01 09:22:59,C:/Program Files/msedge.exe,johndoe,"""C:/Program Files/msedge.exe"""
5794,7717,2025-03-01 09:58:34,2025-03-01 10:10:14,C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe"""
3221,1794,2025-03-01 09:18:55,2025-03-01 10:58:22,C:/Program Files (x86)/notepad.exe,user1,"""C:/Program Files (x86)/notepad.exe"""
3174,5102,2025-03-01 09:56:33,2025-03-01 09:33:47,C:/Windows/SysWOW64/cmd.exe,janedoe,"""C:/Windows/SysWOW64/cmd.exe"""
9019,1822,2025-03-01 09:42:51,2025-03-01 09:56:33,C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe"""
8405,2343,2025-03-01 09:35:11,2025-03-01 10:42:22,C:/Windows/System32/powershell.exe,johndoe,"""C:/Windows/System32/powershell.exe"""
7046,6482,2025-03-01 09:39:43,2025-03-01 09:00:20,C:/Program Files (x86)/cmd.exe,admin,"""C:/Program Files (x86)/cmd.exe"""
8511,8247,2025-03-01 09:54:19,2025-03-01 10:12:58,C:/Program Files/chrome.exe,janedoe,"""C:/Program Files/chrome.exe"""
4568,9693,2025-03-01 09:18:19,2025-03-01 09:44:04,C:/Windows/SysWOW64/winword.exe,johndoe,"""C:/Windows/SysWOW64/winword.exe"""
6533,2438,2025-03-01 09:38:38,2025-03-01 10:56:23,C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe"""
6631,5794,2025-03-01 09:06:47,2025-03-01 10:25:29,C:/Windows/System32/notepad.exe,janedoe,"""C:/Windows/System32/notepad.exe"""
1266,7691,2025-03-01 09:31:09,2025-03-01 09:00:05,C:/Windows/SysWOW64/winword.exe,janedoe,"""C:/Windows/SysWOW64/winword.exe"""
4314,4570,2025-03-01 09:10:51,2025-03-01 10:59:23,C:/Windows/SysWOW64/svchost.exe,johndoe,"""C:/Windows/SysWOW64/svchost.exe"""
2529,9261,2025-03-01 09:05:37,2025-03-01 09:50:46,C:/Program Files/svchost.exe,user1,"""C:/Program Files/svchost.exe"""
1848,2140,2025-03-01 09:29:18,2025-03-01 10:29:29,C:/Program Files/calc.exe,admin,"""C:/Program Files/calc.exe"""
2559,100,2025-03-01 09:05:19,2025-03-01 09:18:07,C:/Windows/SysWOW64/winword.exe,user1,"""C:/Windows/SysWOW64/winword.exe"""
9510,9792,2025-03-01 09:00:33,2025-03-01 10:34:58,C:/Program Files (x86)/notepad.exe,johndoe,"""C:/Program Files (x86)/notepad.exe"""
2975,2871,2025-03-01 09:32:36,2025-03-01 09:09:40,C:/Program Files (x86)/explorer.exe,user1,"""C:/Program Files (x86)/explorer.exe"""
7276,4450,2025-03-01 09:21:23,2025-03-01 09:50:11,C:/Windows/System32/chrome.exe,johndoe,"""C:/Windows/System32/chrome.exe"""
3246,2527,2025-03-01 09:04:40,2025-03-01 10:12:25,C:/Windows/SysWOW64/explorer.exe,admin,"""C:/Windows/SysWOW64/explorer.exe"""
3688,7041,2025-03-01 09:42:52,2025-03-01 10:42:09,C:/Program Files/calc.exe,user1,"""C:/Program Files/calc.exe"""
7745,3421,2025-03-01 09:05:55,2025-03-01 09:13:43,C:/Program Files (x86)/calc.exe,user1,"""C:/Program Files (x86)/calc.exe"""
3017,9148,2025-03-01 09:29:18,2025-03-01 09:42:56,C:/Program Files (x86)/cmd.exe,user1,"""C:/Program Files (x86)/cmd.exe"""
5059,5526,2025-03-01 09:37:46,2025-03-01 10:22:03,C:/Windows/System32/calc.exe,johndoe,"""C:/Windows/System32/calc.exe"""
1439,3623,2025-03-01 09:35:20,2025-03-01 10:22:51,C:/Program Files/calc.exe,user1,"""C:/Program Files/calc.exe"""
7418,4727,2025-03-01 09:33:47,2025-03-01 09:52:41,C:/Windows/System32/calc.exe,admin,"""C:/Windows/System32/calc.exe"""
4949,4906,2025-03-01 09:36:03,2025-03-01 09:01:38,C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe"""
6185,2389,2025-03-01 09:28:43,2025-03-01 09:49:53,C:/Program Files (x86)/msedge.exe,user1,"""C:/Program Files (x86)/msedge.exe"""
8717,2354,2025-03-01 09:40:05,2025-03-01 09:09:13,C:/Windows/System32/notepad.exe,admin,"""C:/Windows/System32/notepad.exe"""
5295,9751,2025-03-01 09:53:52,2025-03-01 09:54:20,C:/Windows/System32/notepad.exe,johndoe,"""C:/Windows/System32/notepad.exe"""
9209,5914,2025-03-01 09:47:54,2025-03-01 09:54:55,C:/Program Files (x86)/powershell.exe,admin,"""C:/Program Files (x86)/powershell.exe"""
9791,8371,2025-03-01 09:18:56,2025-03-01 09:11:24,C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe"""
2294,6447,2025-03-01 09:36:37,2025-03-01 09:44:36,C:/Windows/SysWOW64/explorer.exe,janedoe,"""C:/Windows/SysWOW64/explorer.exe"""
2083,5097,2025-03-01 09:03:57,2025-03-01 09:33:22,C:/Program Files (x86)/calc.exe,admin,"""C:/Program Files (x86)/calc.exe"""
8118,6663,2025-03-01 09:41:33,2025-03-01 09:07:30,C:/Program Files (x86)/msedge.exe,johndoe,"""C:/Program Files (x86)/msedge.exe"""
3877,1027,2025-03-01 09:47:53,2025-03-01 09:01:32,C:/Windows/System32/explorer.exe,user1,"""C:/Windows/System32/explorer.exe"""
9133,9791,2025-03-01 09:35:18,2025-03-01 10:46:54,C:/Program Files/excel.exe,johndoe,"""C:/Program Files/excel.exe"""
3735,9984,2025-03-01 09:50:02,2025-03-01 09:16:07,C:/Windows/SysWOW64/svchost.exe,admin,"""C:/Windows/SysWOW64/svchost.exe"""
6488,6916,2025-03-01 09:35:45,2025-03-01 09:08:43,C:/Program Files (x86)/svchost.exe,johndoe,"""C:/Program Files (x86)/svchost.exe"""
2262,2821,2025-03-01 09:24:35,2025-03-01 09:07:34,C:/Program Files (x86)/excel.exe,janedoe,"""C:/Program Files (x86)/excel.exe"""
3734,7984,2025-03-01 09:52:47,2025-03-01 09:14:02,C:/Windows/SysWOW64/svchost.exe,admin,"""C:/Windows/SysWOW64/svchost.exe"""
4742,3390,2025-03-01 09:03:00,2025-03-01 10:57:14,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe"""
5006,6413,2025-03-01 09:26:08,2025-03-01 09:20:29,C:/Program Files (x86)/cmd.exe,user1,"""C:/Program Files (x86)/cmd.exe"""
1579,8657,2025-03-01 09:21:58,2025-03-01 09:33:53,C:/Program Files (x86)/calc.exe,janedoe,"""C:/Program Files (x86)/calc.exe"""
6241,8560,2025-03-01 09:25:27,2025-03-01 09:16:18,C:/Windows/System32/msedge.exe,admin,"""C:/Windows/System32/msedge.exe"""
3938,3485,2025-03-01 09:27:22,2025-03-01 09:09:24,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe"""
5625,5441,2025-03-01 09:05:53,2025-03-01 10:15:30,C:/Program Files/cmd.exe,janedoe,"""C:/Program Files/cmd.exe"""
1130,7984,2025-03-01 09:38:29,2025-03-01 10:47:06,C:/Windows/SysWOW64/svchost.exe,johndoe,"""C:/Windows/SysWOW64/svchost.exe"""
4974,4509,2025-03-01 09:33:40,2025-03-01 10:45:29,C:/Program Files/msedge.exe,user1,"""C:/Program Files/msedge.exe"""
9954,3937,2025-03-01 09:00:26,2025-03-01 09:55:59,C:/Windows/SysWOW64/explorer.exe,admin,"""C:/Windows/SysWOW64/explorer.exe"""
4817,2858,2025-03-01 09:22:52,2025-03-01 09:00:11,C:/Program Files/notepad.exe,janedoe,"""C:/Program Files/notepad.exe"""
6038,6442,2025-03-01 09:16:15,2025-03-01 09:57:19,C:/Windows/SysWOW64/excel.exe,janedoe,"""C:/Windows/SysWOW64/excel.exe"""
1981,4742,2025-03-01 09:06:21,2025-03-01 09:05:59,C:/Windows/SysWOW64/svchost.exe,user1,"""C:/Windows/SysWOW64/svchost.exe"""
9515,1126,2025-03-01 09:51:03,2025-03-01 09:11:35,C:/Program Files/winword.exe,admin,"""C:/Program Files/winword.exe"""
9280,6085,2025-03-01 09:40:24,2025-03-01 10:17:31,C:/Program Files (x86)/chrome.exe,admin,"""C:/Program Files (x86)/chrome.exe"""
8126,7622,2025-03-01 09:17:49,2025-03-01 10:56:10,C:/Windows/SysWOW64/svchost.exe,johndoe,"""C:/Windows/SysWOW64/svchost.exe"""
7438,6489,2025-03-01 09:18:33,2025-03-01 09:31:53,C:/Program Files/winword.exe,admin,"""C:/Program Files/winword.exe"""
4321,7807,2025-03-01 09:10:36,2025-03-01 09:14:25,C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe"""
8365,7745,2025-03-01 09:08:14,2025-03-01 10:13:10,C:/Program Files/powershell.exe,johndoe,"""C:/Program Files/powershell.exe"""
4401,7046,2025-03-01 09:18:05,2025-03-01 10:56:23,C:/Program Files/winword.exe,admin,"""C:/Program Files/winword.exe"""
2481,9138,2025-03-01 09:02:45,2025-03-01 09:29:21,C:/Program Files/msedge.exe,johndoe,"""C:/Program Files/msedge.exe"""
